note_id,filename,word_count,line_count,section_count,max_heading_depth,list_item_count,code_block_count,code_block_line_count,image_count,table_count,quote_block_count,tag_count,has_code,has_images,has_table,has_quotes,has_lists,is_empty,has_math
web_feature_server_(wfs),Web Feature Server (WFS),104,8,0,0,5,0,0,0,0,0,1,False,False,False,False,True,False,False
vercel,Vercel,128,13,2,3,9,0,0,0,0,0,1,False,False,False,False,True,False,False
virtual_environments,Virtual environments,59,20,0,0,3,1,4,0,0,0,1,True,False,False,False,True,False,False
windows_scheduled_tasks,Windows Scheduled Tasks,268,69,5,3,4,6,22,0,0,3,1,True,False,False,True,True,False,False
why_json_is_better_than_pickle_for_untrusted_data,Why JSON is Better than Pickle for Untrusted Data,157,11,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
web_map_tile_service_(wmts),Web Map Tile Service (WMTS),103,8,0,0,5,0,0,0,0,0,1,False,False,False,False,True,False,False
windows,Windows,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False
bat,bat,527,46,6,3,0,0,0,0,0,0,2,False,False,False,False,False,False,False
dependency_manager,dependency manager,5,4,0,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False
dbt,dbt,723,54,6,3,8,1,12,0,0,1,6,True,False,False,True,True,False,False
dagster,dagster,53,4,0,0,2,0,0,0,0,0,1,False,False,False,False,True,False,False
frontend,frontend,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False
functional_programming,functional programming,53,2,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
gitlab-ci.yml,gitlab-ci.yml,205,51,7,3,4,1,30,0,0,0,1,True,False,False,False,True,False,False
imperative,imperative,109,6,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
ipynb,ipynb,145,20,4,3,9,0,0,0,0,0,1,False,False,False,False,True,False,False
jinja_template,jinja template,102,18,3,3,0,0,0,2,0,0,1,False,True,False,False,False,False,False
kubernetes,kubernetes,79,1,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
jupytext,jupytext,124,37,11,3,10,3,15,0,0,0,3,True,False,False,False,True,False,False
nbconvert,nbconvert,238,44,5,3,4,4,8,0,23,0,3,True,False,True,False,True,False,False
tool.bandit,tool.bandit,364,57,7,3,3,7,20,0,0,0,3,True,False,False,False,True,False,False
tool.ruff,tool.ruff,71,16,5,2,0,1,10,0,0,0,1,True,False,False,False,False,False,False
shapefile,shapefile,479,22,4,3,6,0,0,0,0,0,1,False,False,False,False,True,False,False
tool.uv,tool.uv,227,10,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
unittest,unittest,106,19,4,4,7,0,0,0,0,0,1,False,False,False,False,True,False,False
ai_engineer,AI Engineer,11,5,0,0,4,0,0,0,0,0,1,False,False,False,False,True,False,False
yaml,yaml,69,38,4,1,3,1,33,0,0,0,1,True,False,False,False,True,False,False
ai_governance,AI governance,112,19,5,4,13,0,0,0,0,0,2,False,False,False,False,True,False,False
analytics_engineer,Analytics Engineer,102,7,0,0,6,0,0,0,0,0,0,False,False,False,False,True,False,False
business_understanding,Business Understanding,67,10,0,0,7,0,0,0,0,0,1,False,False,False,False,True,False,False
business_values,Business Values,7,3,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False
business_observability,Business observability,209,10,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
data_ai_education_at_work,Data AI Education at Work,348,41,4,3,0,0,0,0,0,0,1,False,False,False,False,False,False,False
data_governance,Data Governance,95,3,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
data_engineer,Data Engineer,219,23,2,3,5,0,0,0,0,0,2,False,False,False,False,True,False,False
data_roles,Data Roles,228,17,2,4,3,0,0,0,20,0,1,False,False,True,False,True,False,False
data_steward,Data Steward,224,18,2,3,4,0,0,0,0,0,1,False,False,False,False,True,False,False
design_thinking_questions,Design Thinking Questions,20,3,0,0,3,0,0,0,0,0,1,False,False,False,False,True,False,False
documentation_&_meetings,Documentation & Meetings,499,70,13,3,37,0,0,0,0,0,3,False,False,False,False,True,False,False
energy_abm,Energy ABM,117,5,1,1,4,0,0,0,0,0,1,False,False,False,False,True,False,False
energy_demand_forecasting,Energy Demand Forecasting,141,7,0,0,4,0,0,0,0,0,1,False,False,False,False,True,False,False
energy_storage,Energy Storage,22,4,1,2,0,0,0,0,0,0,1,False,False,False,False,False,False,False
energy,Energy,194,19,0,0,14,0,0,0,0,0,1,False,False,False,False,True,False,False
facts,Facts,26,2,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
gartner_hype_cycle,Gartner Hype Cycle,143,19,0,0,0,0,0,1,0,0,2,False,True,False,False,False,False,False
industries_of_interest,Industries of interest,154,12,1,3,8,0,0,0,0,0,1,False,False,False,False,True,False,False
knowledge_work,Knowledge Work,124,11,2,2,8,0,0,0,0,0,1,False,False,False,False,True,False,False
ml_engineer,ML Engineer,19,3,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
managing_people,Managing People,250,47,1,3,23,0,0,0,0,0,2,False,False,False,False,True,False,False
network_design,Network Design,24,2,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
operational_resilience_for_growth_and_adaptability,Operational Resilience for Growth and Adaptability,228,25,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
reporting,Reporting,14,5,0,0,3,0,0,0,0,0,1,False,False,False,False,True,False,False
smart_grids,Smart Grids,141,8,1,2,2,0,0,0,0,0,1,False,False,False,False,True,False,False
scaling_data_science_capability,Scaling Data Science Capability,67,8,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
telecommunications,Telecommunications,198,11,1,6,4,0,0,0,0,0,1,False,False,False,False,True,False,False
thinking_systems,Thinking Systems,210,28,3,3,12,0,0,0,0,0,2,False,False,False,False,True,False,False
use_of_rnns_in_energy_sector,Use of RNNs in energy sector,1166,72,11,3,0,0,0,0,0,0,4,False,False,False,False,False,False,False
working_with_smes,Working with SMEs,79,16,0,0,12,0,0,0,0,0,1,False,False,False,False,True,False,False
business_intelligence,business intelligence,190,8,1,2,0,0,0,0,0,0,1,False,False,False,False,False,False,False
data_literacy,data literacy,196,8,0,0,3,0,0,0,0,0,1,False,False,False,False,True,False,False
aic_in_model_evaluation,AIC in Model Evaluation,160,22,7,4,2,1,10,0,0,0,1,True,False,False,False,True,False,True
auc,AUC,198,24,5,4,6,1,10,0,0,0,1,True,False,False,False,True,False,False
accuracy,Accuracy,266,23,5,3,8,1,5,0,0,0,1,True,False,False,False,True,False,True
activation_function,Activation Function,388,23,2,3,0,0,0,0,0,0,1,False,False,False,False,False,False,True
activation_atlases,Activation atlases,19,2,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
active_learning,Active Learning,22,3,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
adam_optimizer,Adam Optimizer,266,17,2,4,2,0,0,0,0,0,2,False,False,False,False,True,False,True
adaptive_learning_rates,Adaptive Learning Rates,45,3,0,0,1,0,0,0,0,0,3,False,False,False,False,True,False,False
adjusted_r_squared,Adjusted R squared,273,16,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,True
agent-based_modelling,Agent-Based Modelling,702,57,11,3,7,0,0,0,0,0,1,False,False,False,False,True,False,False
anomaly_detection_in_time_series,Anomaly Detection in Time Series,341,24,7,3,11,0,0,0,0,0,4,False,False,False,False,True,False,False
anomaly_detection_with_clustering,Anomaly Detection with Clustering,199,6,0,0,0,0,0,0,15,0,2,False,False,True,False,False,False,False
anomaly_detection_with_statistical_methods,Anomaly Detection with Statistical Methods,208,34,3,3,16,0,0,0,0,0,3,False,False,False,False,True,False,False
anomaly_detection,Anomaly Detection,302,33,2,2,13,0,0,0,0,0,1,False,False,False,False,True,False,False
assessing_gen_ai_generated_content,Assessing Gen AI generated content,282,11,1,3,0,0,0,0,0,0,2,False,False,False,False,False,False,False
automl,AutoML,18,4,0,0,2,0,0,0,0,0,2,False,False,False,False,True,False,False
automated_feature_creation,Automated Feature Creation,123,10,0,0,6,0,0,0,0,0,1,False,False,False,False,True,False,False
backpropagation,Backpropagation,384,44,10,2,8,1,19,0,0,0,3,True,False,False,False,True,False,True
bagging_vs_boosting,Bagging vs Boosting,140,12,2,3,2,0,0,0,14,0,4,False,False,True,False,True,False,False
bagging,Bagging,859,69,15,3,17,0,0,0,32,0,5,False,False,True,False,True,False,False
batch_normalisation,Batch Normalisation,192,53,6,3,4,2,37,1,0,0,1,True,True,False,False,True,False,False
bias_in_ml,Bias in ML,100,8,0,0,5,0,0,0,0,0,2,False,False,False,False,True,False,False
binary_classification,Binary Classification,79,6,0,0,4,0,0,0,0,0,3,False,False,False,False,True,False,False
boosting,Boosting,372,28,5,3,11,0,0,0,0,0,2,False,False,False,False,True,False,False
business_value_of_anomaly_detection,Business value of anomaly detection,60,7,0,0,3,0,0,0,0,0,2,False,False,False,False,True,False,False
cart,CART,234,23,0,0,6,0,0,0,0,0,3,False,False,False,False,True,False,False
catboost,CatBoost,241,52,9,4,0,7,21,0,0,0,2,True,False,False,False,False,False,False
challenges_to_model_deployment,Challenges to Model Deployment,184,25,0,0,0,0,0,0,0,0,6,False,False,False,False,False,False,False
class_separability,Class Separability,233,7,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
classification,Classification,239,21,3,2,6,0,0,0,0,0,2,False,False,False,False,True,False,False
classification_report,Classification Report,185,32,3,3,12,1,12,1,0,0,1,True,True,False,False,True,False,False
cluster_density,Cluster Density,66,10,0,0,6,0,0,0,0,0,1,False,False,False,False,True,False,False
cluster_seperation,Cluster Seperation,61,10,0,0,6,0,0,0,0,0,1,False,False,False,False,True,False,False
collaborative_filtering,Collaborative Filtering,108,11,2,3,2,0,0,0,0,0,2,False,False,False,False,True,False,False
clustering,Clustering,195,24,3,2,10,1,3,0,0,0,1,True,False,False,False,True,False,False
confusion_matrix,Confusion Matrix,215,32,7,2,11,2,9,3,0,0,1,True,True,False,False,True,False,False
cost_function,Cost Function,268,31,7,4,15,0,0,2,0,0,2,False,True,False,False,True,False,True
cost-sensitive_analysis,Cost-Sensitive Analysis,426,18,2,3,0,0,0,0,0,0,1,False,False,False,False,False,False,False
cross_entropy,Cross Entropy,462,32,2,3,5,0,0,0,0,0,2,False,False,False,False,True,False,True
customer_growth_modeling,Customer Growth Modeling,244,25,2,2,12,0,0,0,14,0,5,False,False,True,False,True,False,False
dbscan,DBSCAN,196,26,5,3,4,1,15,0,0,0,2,True,False,False,False,True,False,False
data_selection_in_ml,Data Selection in ML,332,23,0,0,2,0,0,0,0,0,1,False,False,False,False,True,False,False
data_transformation_in_machine_learning,Data Transformation in Machine Learning,67,5,0,0,4,0,0,0,0,0,2,False,False,False,False,True,False,False
decision_theory,Decision Theory,5,3,0,0,2,0,0,0,0,0,2,False,False,False,False,True,True,False
decision_tree,Decision Tree,477,46,6,3,12,0,0,1,20,0,2,False,True,True,False,True,False,False
decision_trees_are_fragile,Decision Trees are Fragile,159,16,2,3,2,0,0,0,1,0,3,False,False,True,False,True,False,False
deep_learning_frameworks,Deep Learning Frameworks,7,4,0,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False
deep_q-learning,Deep Q-Learning,230,16,3,3,6,0,0,1,0,0,1,False,True,False,False,True,False,False
dendrograms,Dendrograms,22,3,0,0,0,0,0,1,0,0,2,False,True,False,False,False,False,False
determining_threshold_values,Determining Threshold Values,141,9,0,0,6,0,0,0,0,0,2,False,False,False,False,True,False,False
dimension_table,Dimension Table,309,17,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
dimensional_modelling,Dimensional Modelling,105,9,0,0,3,0,0,0,0,0,2,False,False,False,False,True,False,False
dimensionality_reduction,Dimensionality Reduction,255,10,2,3,3,0,0,0,0,0,2,False,False,False,False,True,False,False
dimensions,Dimensions,40,3,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
distributions_in_decision_tree_leaves,Distributions in Decision Tree Leaves,189,16,3,4,9,0,0,0,0,0,2,False,False,False,False,True,False,False
dropout,Dropout,121,12,2,1,2,1,5,0,0,0,2,True,False,False,False,True,False,False
dummy_variable_trap,Dummy variable trap,398,25,4,3,3,0,0,0,20,0,3,False,False,True,False,True,False,True
edge_ml,Edge ML,454,26,4,4,4,0,0,0,0,0,1,False,False,False,False,True,False,False
encoding_categorical_variables,Encoding Categorical Variables,294,47,5,3,2,5,26,0,0,0,3,True,False,False,False,True,False,False
epoch,Epoch,128,11,0,0,4,1,3,0,0,0,2,True,False,False,False,True,False,True
evaluating_language_models,Evaluating Language Models,253,8,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
evaluating_logistic_regression,Evaluating Logistic Regression,5,1,0,0,1,0,0,0,0,0,0,False,False,False,False,True,True,False
evaluating_the_effectiveness_of_prompts,Evaluating the effectiveness of prompts,34,5,0,0,1,0,0,0,0,0,2,False,False,False,False,True,False,False
evaluation_metrics,Evaluation Metrics,310,32,4,2,8,0,0,2,0,0,2,False,True,False,False,True,False,False
exploration_vs_exploitation,Exploration vs Exploitation,43,2,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
exponential_smoothing,Exponential Smoothing,199,18,1,3,6,1,2,0,0,0,3,True,False,False,False,True,False,False
f1_score,F1 Score,381,23,5,3,10,0,0,0,0,0,1,False,False,False,False,True,False,True
faiss,FAISS,224,24,3,3,16,0,0,0,0,0,2,False,False,False,False,True,False,False
fact_table,Fact Table,236,11,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
feature_engineering_for_time_series,Feature Engineering for Time Series,188,18,0,0,11,0,0,0,0,0,2,False,False,False,False,True,False,False
feature_evaluation,Feature Evaluation,105,16,3,4,9,0,0,0,0,0,2,False,False,False,False,True,False,False
feature_extraction,Feature Extraction,138,15,0,0,6,1,3,0,0,0,3,True,False,False,False,True,False,False
feature_importance,Feature Importance,310,25,3,3,13,0,0,0,0,0,3,False,False,False,False,True,False,False
feature_selection,Feature Selection,463,30,4,3,17,0,0,0,0,0,5,False,False,False,False,True,False,False
feature_transformations,Feature Transformations,62,5,0,0,4,0,0,0,0,0,1,False,False,False,False,True,False,False
feed_forward_neural_network,Feed Forward Neural Network,221,11,3,3,7,0,0,0,0,0,2,False,False,False,False,True,False,False
filter_methods,Filter Methods,131,17,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
fitting_weights_and_biases_of_a_neural_network,Fitting weights and biases of a neural network,597,55,9,2,14,3,12,0,0,0,2,True,False,False,False,True,False,True
framework_for_models,Framework for models,72,16,4,2,12,0,0,0,0,0,0,False,False,False,False,True,False,False
gru,GRU,0,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False
gaussian_model,Gaussian Model,84,16,1,3,2,0,0,1,1,0,1,False,True,True,False,True,False,True
general_linear_regression,General Linear Regression,12,3,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
generalisation,Generalisation,19,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
generative_adversarial_networks,Generative Adversarial Networks,26,1,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
gini_impurity_vs_cross_entropy,Gini Impurity vs Cross Entropy,279,13,3,3,9,0,0,0,0,0,1,False,False,False,False,True,False,False
gini_impurity,Gini Impurity,377,33,6,4,7,0,0,0,0,0,3,False,False,False,False,True,False,True
gradient_boosted_trees,Gradient Boosted Trees,5,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
gradient_boosting_regressor,Gradient Boosting Regressor,413,15,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
gradient_boosting,Gradient Boosting,219,19,3,3,9,0,0,0,0,0,1,False,False,False,False,True,False,False
gradient_descent,Gradient Descent,257,37,1,3,12,0,0,4,0,0,1,False,True,False,False,True,False,True
gradient_descent_in_linear_regression,Gradient descent in linear regression,267,13,0,0,1,0,0,0,0,0,2,False,False,False,False,True,False,True
graph_neural_network,Graph Neural Network,67,12,0,0,8,0,0,0,0,0,1,False,False,False,False,True,False,False
graph_theory_community,Graph Theory Community,188,21,3,3,5,0,0,0,6,0,2,False,False,True,False,True,False,False
gridseachcv,GridSeachCv,36,12,1,1,0,1,9,1,0,0,1,True,True,False,False,False,False,False
growth_models_in_time_series,Growth Models in Time Series,402,48,11,4,20,0,0,0,0,0,0,False,False,False,False,True,False,True
hierarchical_clustering,Hierarchical Clustering,33,2,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
high_cross_validation_accuracy_is_not_directly_proportional_to_performance_on_unseen_test_data,High cross validation accuracy is not directly proportional to performance on unseen test data,194,23,1,3,3,0,0,0,0,0,2,False,False,False,False,True,False,False
histogram,Histogram,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
how_do_we_evaluate_of_llm_outputs,How do we evaluate of LLM Outputs,88,10,3,3,0,0,0,0,0,0,1,False,False,False,False,False,False,False
how_to_use_sklearn_pipeline,How to use Sklearn Pipeline,2,1,0,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False
hyperparameter_tuning,Hyperparameter Tuning,339,42,1,3,16,0,0,0,0,0,2,False,False,False,False,True,False,False
hyperparameter,Hyperparameter,43,7,0,0,4,0,0,0,0,0,2,False,False,False,False,True,False,False
ice_plot,ICE Plot,49,5,0,0,2,0,0,0,0,0,0,False,False,False,False,True,False,False
impact_of_multicollinearity_on_model_parameters,Impact of multicollinearity on model parameters,2,20,1,1,0,1,23,0,0,0,3,True,False,False,False,False,True,False
inertia_k_means_cost_function,Inertia K Means Cost Function,77,12,0,0,6,0,0,0,0,0,2,False,False,False,False,True,False,True
interoperability,Interoperability,14,1,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
interpretability,Interpretability,1072,60,9,3,19,0,0,0,0,0,2,False,False,False,False,True,False,False
interpreting_logistic_regression_model_parameters,Interpreting logistic regression model parameters,12,2,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
isolated_forest,Isolated Forest,381,25,0,0,4,0,0,0,0,0,2,False,False,False,False,True,False,False
jaccard_coefficient,Jaccard Coefficient,46,7,0,0,0,0,0,0,2,0,2,False,False,True,False,False,False,True
k-means,K-means,239,21,3,2,5,0,0,1,0,0,1,False,True,False,False,True,False,False
k-nearest_neighbours,K-nearest neighbours,176,17,4,3,12,0,0,0,0,0,2,False,False,False,False,True,False,True
keras,Keras,133,12,1,3,1,0,0,0,0,0,2,False,False,False,False,True,False,False
kernel_density_estimation,Kernel Density Estimation,0,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False
kernelling,Kernelling,116,7,0,0,0,0,0,1,0,0,2,False,True,False,False,False,False,False
kmeans_vs_gmm,Kmeans vs GMM,134,11,4,4,7,0,0,0,0,0,1,False,False,False,False,True,False,False
l1_regularisation,L1 Regularisation,121,24,1,1,7,1,6,0,1,0,4,True,False,True,False,True,False,True
lbfgs,LBFGS,256,7,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
llm_evaluation_metrics,LLM Evaluation Metrics,17,6,0,0,3,0,0,0,0,0,2,False,False,False,False,True,False,False
label_encoding_vs_one-hot_encoding,Label encoding vs One-hot encoding,326,16,0,0,4,0,0,0,0,0,1,False,False,False,False,True,False,False
labelling_data,Labelling data,27,5,0,0,2,0,0,0,0,0,1,False,False,False,False,True,False,False
lagrange_multipliers_in_optimisation,Lagrange multipliers in optimisation,215,19,3,3,3,0,0,0,1,0,2,False,False,True,False,True,False,True
latent_dirichlet_allocation,Latent Dirichlet Allocation,473,66,16,3,16,1,34,0,0,0,2,True,False,False,False,True,False,False
latent_semantic_indexing,Latent Semantic Indexing,56,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
learning_curve,Learning Curve,203,19,0,0,8,1,3,0,0,0,2,True,False,False,False,True,False,False
learning_rate,Learning Rate,282,19,1,3,3,0,0,1,0,0,1,False,True,False,False,True,False,False
learning_styles,Learning Styles,18,8,0,0,0,0,0,1,0,0,1,False,True,False,False,False,False,False
lightgbm_vs_xgboost_vs_catboost,LightGBM vs XGBoost vs CatBoost,215,9,0,0,0,0,0,0,16,0,1,False,False,True,False,False,False,False
lightgbm,LightGBM,199,17,3,3,12,0,0,0,0,0,1,False,False,False,False,True,False,False
linear_regression,Linear Regression,296,24,2,3,14,0,0,0,0,0,1,False,False,False,False,True,False,True
local_interpretable_model-agnostic_explainations,Local Interpretable Model-agnostic Explainations,237,24,4,3,5,1,10,0,0,0,1,True,False,False,False,True,False,False
local_outlier_factor_(lof),Local Outlier Factor (LOF),72,9,1,2,0,0,0,0,0,0,1,False,False,False,False,False,False,False
logistic_regression_statsmodel_summary_table,Logistic Regression Statsmodel Summary table,98,11,0,0,5,0,0,1,0,0,2,False,True,False,False,True,False,True
logistic_regression_does_not_predict_probabilities,Logistic Regression does not predict probabilities,103,9,0,0,2,0,0,0,0,0,3,False,False,False,False,True,False,True
logistic_regression,Logistic Regression,463,48,8,3,19,0,0,0,0,0,3,False,False,False,False,True,False,True
logistic_regression_in_sklearn_&_gradient_descent,Logistic regression in sklearn & Gradient Descent,160,18,2,3,0,0,0,0,0,0,1,False,False,False,False,False,False,False
loss_function,Loss function,144,16,4,4,8,0,0,0,0,0,1,False,False,False,False,True,False,False
loss_versus_cost_function,Loss versus Cost function,141,5,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
machine_learning_operations,Machine Learning Operations,207,22,1,3,0,0,0,0,1,0,6,False,False,True,False,False,False,False
machine_learning,Machine Learning,43,2,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
markov_decision_processes,Markov Decision Processes,58,5,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
manifold_learning,Manifold Learning,433,14,2,3,1,0,0,1,0,0,1,False,True,False,False,True,False,False
maximum_likelihood_estimation,Maximum Likelihood Estimation,127,21,0,0,6,0,0,1,0,0,2,False,True,False,False,True,False,True
median_absolute_error,Median Absolute Error,42,5,1,4,0,0,0,0,1,0,0,False,False,True,False,False,False,True
mermaid,Mermaid,19,36,0,0,0,1,36,0,3,0,1,True,False,True,False,False,False,False
metadata_handling,Metadata Handling,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False
methods_for_handling_outliers,Methods for Handling Outliers,78,12,3,3,4,1,4,0,0,0,2,True,False,False,False,True,False,False
metric,Metric,137,14,2,3,5,0,0,0,0,0,2,False,False,False,False,True,False,False
mini-batch_gradient_descent,Mini-batch gradient descent,63,5,0,0,3,0,0,0,0,0,3,False,False,False,False,True,False,False
model_building,Model Building,112,11,1,2,6,0,0,0,0,0,2,False,False,False,False,True,False,False
model_deployment_using_pycaret,Model Deployment using PyCaret,191,10,1,4,4,0,0,0,0,0,0,False,False,False,False,True,False,False
model_ensemble,Model Ensemble,237,20,4,3,11,0,0,0,0,0,2,False,False,False,False,True,False,False
model_evaluation_vs_model_optimisation,Model Evaluation vs Model Optimisation,66,3,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
model_evaluation,Model Evaluation,192,11,0,0,3,0,0,0,0,0,2,False,False,False,False,True,False,False
model_interpretability,Model Interpretability,338,18,0,0,3,0,0,0,0,0,1,False,False,False,False,True,False,False
model_observability,Model Observability,484,28,3,2,6,0,0,0,0,0,2,False,False,False,False,True,False,False
model_optimisation,Model Optimisation,240,23,2,3,4,0,0,0,0,0,0,False,False,False,False,True,False,False
model_parameters_tuning,Model Parameters Tuning,253,18,2,3,0,0,0,1,0,0,2,False,True,False,False,False,False,False
model_parameters,Model Parameters,155,22,1,3,2,0,0,0,0,0,2,False,False,False,False,True,False,False
model_random_states,Model Random States,208,34,3,3,10,1,16,0,0,0,1,True,False,False,False,True,False,True
model_selection,Model Selection,298,15,0,0,6,0,0,0,0,0,3,False,False,False,False,True,False,False
model_validation,Model Validation,158,3,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
model_parameters_vs_hyperparameters,Model parameters vs hyperparameters,166,16,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
momentum,Momentum,230,19,1,2,0,0,0,0,0,0,1,False,False,False,False,False,False,True
moving_average_forecast,Moving Average Forecast,247,16,3,4,9,0,0,0,0,0,3,False,False,False,False,True,False,True
multinomial_naive_bayes,Multinomial Naive bayes,0,0,0,0,0,0,0,0,0,0,3,False,False,False,False,False,True,False
multiple_linear_regression,Multiple Linear Regression,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
naive_bayes_classifier,Naive Bayes Classifier,189,37,3,3,16,1,6,0,1,0,5,True,False,True,False,True,False,True
naive_forecast,Naive Forecast,15,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
neural_network_classification,Neural Network Classification,237,12,3,2,3,0,0,0,0,0,1,False,False,False,False,True,False,False
neural_scaling_laws,Neural Scaling Laws,183,29,3,4,0,0,0,4,0,0,1,False,True,False,False,False,False,True
neural_network_in_practice,Neural network in Practice,282,26,3,3,0,1,2,0,0,0,1,True,False,False,False,False,False,False
neural_network,Neural network,486,38,2,3,19,0,0,0,0,0,2,False,False,False,False,True,False,False
non-negative_matrix_factorization_in_ml,Non-negative matrix factorization in ML,3,1,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False
non-parametric_tests,Non-parametric tests,0,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False
normalisation_of_data,Normalisation of data,65,2,0,0,0,0,0,0,0,0,3,False,False,False,False,False,False,False
normalisation_vs_standardisation,Normalisation vs Standardisation,37,4,0,0,0,0,0,1,0,0,2,False,True,False,False,False,False,False
one-hot_encoding,One-hot encoding,254,22,2,3,4,1,9,0,0,0,3,True,False,False,False,True,False,False
optimisation_function,Optimisation function,102,9,0,0,2,0,0,0,0,0,2,False,False,False,False,True,False,False
optimisation_techniques,Optimisation techniques,92,12,0,0,9,0,0,0,0,0,2,False,False,False,False,True,False,True
optimising_neural_networks,Optimising Neural Networks,34,8,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
optimising_a_logistic_regression_model,Optimising a Logistic Regression Model,483,23,4,3,11,0,0,0,0,0,2,False,False,False,False,True,False,True
optuna,Optuna,333,64,14,3,0,1,36,0,0,0,1,True,False,False,False,False,False,False
order_matters_in_boosting,Order matters in Boosting,154,16,2,3,2,0,0,0,0,0,2,False,False,False,False,True,False,False
ordinary_least_squares,Ordinary Least Squares,140,10,1,3,0,0,0,2,1,0,1,False,True,True,False,False,False,True
orthogonalization,Orthogonalization,99,19,0,0,6,0,0,0,0,0,2,False,False,False,False,True,False,False
outliers,Outliers,98,11,0,0,8,0,0,0,0,0,3,False,False,False,False,True,False,False
over_parameterised_models,Over parameterised models,5,2,0,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False
pca_explained_variance_ratio,PCA Explained Variance Ratio,456,27,3,3,7,2,4,0,0,0,1,True,False,False,False,True,False,False
pca_principal_components,PCA Principal Components,391,35,6,3,3,0,0,1,12,0,2,False,True,True,False,True,False,False
pca-based_anomaly_detection,PCA-Based Anomaly Detection,9,2,0,0,1,0,0,0,0,0,1,False,False,False,False,True,True,False
partial_dependence_plot,Partial Dependence Plot,81,12,1,3,2,0,0,2,0,0,2,False,True,False,False,True,False,False
percentile_detection,Percentile Detection,3,1,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False
polynomial_regression,Polynomial Regression,0,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False
performance_drift,Performance Drift,320,24,0,0,0,0,0,1,0,0,3,False,True,False,False,False,False,True
positional_encoding,Positional Encoding,260,18,1,3,2,0,0,0,16,2,2,False,False,True,True,True,False,False
precision_or_recall,Precision or Recall,182,10,0,0,5,0,0,1,0,0,1,False,True,False,False,True,False,False
precision-recall_curve,Precision-Recall Curve,395,18,3,3,6,0,0,1,0,0,2,False,True,False,False,True,False,False
